"Bacteria","Country","Region","Code","Year","R_multi","DDD_sys_commun","per_cap_US","GDP_total","GDP_health","Out_pocket_exp","income_pc","rural_pop","HDR","ctrl_corrup","GOV_effect","rule_law","total_pop"
"Pseudomonas aeruginosa","Hungary","Eastern","HU",2014,0.217158177,14.0211,1006,14246.1098,7.09,28.36090922,13540,29.773,0.833,0.164560184,0.533443689,0.501931071,9866468
"Pseudomonas aeruginosa","Ireland","Northern","IE",2014,0.056179775,19.5123,5392,55492.98268,9.65,14.03183043,46320,37.66,0.92,1.604880452,1.597104549,1.779152513,4657740
"Pseudomonas aeruginosa","Iceland","Northern","IS",2014,0,17.1125,4476,54241.93466,8.28,17.98097789,48230,6.333,0.924,1.827839136,1.491399884,1.708532214,327386
"Pseudomonas aeruginosa","Italy","Southern","IT",2014,0.22922252,22.6266,3190,35518.41529,9.01,22.13684618,34890,30.728,0.874,-0.029641563,0.374144018,0.37739116,60789140
"Pseudomonas aeruginosa","Lithuania","Northern","LT",2014,0.258064516,13.126,1021,16548.40641,6.2,31.49276078,16040,32.892,0.852,0.558858037,0.982653379,0.939177334,2932367
"Pseudomonas aeruginosa","Luxembourg","Western","LU",2014,0.048780488,21.5989,6681,118823.6484,5.56,11.05491295,76470,10.116,0.895,2.073182344,1.65443325,1.906487703,556319
"Pseudomonas aeruginosa","Latvia","Northern","LV",2014,0.111111111,10.624,855.6,15740.32675,5.47,39.10600841,15300,32.048,0.836,0.415365428,0.958550274,0.872382939,1993782
"Pseudomonas aeruginosa","Malta","Southern","MT",2014,0.055555555,20.4509,2462,26008.82772,9.37,36.38644814,24260,5.653,0.868,0.851744354,1.028361678,1.193639755,434558
"Pseudomonas aeruginosa","Netherlands","Western","NL",2014,0.027675277,9.4164,5594,52830.17423,10.57,11.58756539,51980,10.31,0.925,1.990493894,1.817106485,1.980402589,16865008
"Pseudomonas aeruginosa","Norway","Northern","NO",2014,0.015564202,15.5436,9118,97019.18275,9.33,14.37853277,104560,19.308,0.945,2.226565599,1.828457475,2.029048204,5137232
"Pseudomonas aeruginosa","Poland","Eastern","PL",2014,0.267379679,19.8834,911.3,14347.91458,6.35,23.01104367,13680,39.597,0.853,0.635148048,0.827383578,0.840595961,38011735
"Pseudomonas aeruginosa","Portugal","Southern","PT",2014,0.205827068,16.5963,1987,22074.30076,9.02,27.70278156,21190,37.064,0.84,0.947626293,0.988590837,1.137530565,10401062
"Pseudomonas aeruginosa","Romania","Eastern","RO",2014,0.595744681,26.6204,503.3,10026.97358,5.03,20.31369954,9680,46.1,0.803,-0.112616196,-0.025993757,0.165362,19908979
"Pseudomonas aeruginosa","Sweden","Northern","SE",2014,0.016055046,12.4811,6628,60020.36046,11.13,15.51090479,61690,13.753,0.929,2.153375149,1.803889275,1.992006302,9696110
"Pseudomonas aeruginosa","Slovenia","Southern","SI",2014,0.1875,11.6207,2060,24214.92207,8.51,12.98344582,23610,46.443,0.886,0.726776481,1.005159855,1.001514196,2061980
"Pseudomonas aeruginosa","United Kingdom","Northern","UK",2014,0.015948963,18.5446,4601,47425.60768,9.76,14.97426927,44330,17.635,0.918,1.738477588,1.626729727,1.889571428,64602298
"Pseudomonas aeruginosa","Austria","Western","AT",2015,0.067647059,12.0588,4611,44178.04738,10.37,19.09111291,47450,42.285,0.906,1.519275665,1.47912693,1.855246663,8642699
"Pseudomonas aeruginosa","Belgium","Western","BE",2015,0.046153846,22.751,4171,40991.80814,10.28,17.53991246,45540,2.124,0.913,1.57330668,1.438440561,1.463494301,11274196
"Pseudomonas aeruginosa","Bulgaria","Eastern","BG",2015,0.290909091,18.8214,572,7053.603706,8.2,47.66826928,7450,26.01,0.807,-0.264645517,0.208683118,-0.097004414,7177991
"Pseudomonas aeruginosa","Cyprus","Southern","CY",2015,0.023255814,26.593,1582,23333.71491,6.81,44.32916045,25960,33.054,0.864,1.007443786,1.048619509,1.039910555,1160985
"Pseudomonas aeruginosa","Czechia","Eastern","CZ",2015,0.189655172,17.3704,1284,17715.61685,7.24,14.82839435,18260,26.523,0.882,0.433735937,1.046509385,1.148088455,10546059
"Pseudomonas aeruginosa","Germany","Western","DE",2015,0.079299691,13.1123,4617,41139.54457,11.09,12.98534572,45850,22.8,0.933,1.837888479,1.736830235,1.794997096,81686611
"Pseudomonas aeruginosa","Denmark","Northern","DK",2015,0.022675737,15.3071,5469,53254.856,10.23,13.67477924,60510,12.474,0.926,2.211076021,1.847928524,2.042371035,5683483
"Pseudomonas aeruginosa","Estonia","Northern","EE",2015,0,10.5025,1112,17522.23019,6.39,22.78413773,18680,31.584,0.871,1.293648124,1.067977548,1.331910014,1315407
"Pseudomonas aeruginosa","Greece","Southern","EL",2015,0.283783784,31.2566,1465,18167.77372,8.09,36.42956913,20320,21.954,0.868,-0.076613776,0.256060988,0.267145306,10820883
"Pseudomonas aeruginosa","Spain","Southern","ES",2015,0.14187643,17.4888,2352,25732.01836,9.11,23.78713787,28430,20.398,0.885,0.583900213,1.174035192,0.901592016,46444832
"Pseudomonas aeruginosa","Finland","Northern","FI",2015,0.046920821,15.7626,4122,42784.69836,9.7,19.77814883,47150,14.775,0.919,2.275324106,1.81301105,2.063105345,5479531
"Pseudomonas aeruginosa","France","Western","FR",2015,0.120103093,23.792,4204,36638.18493,11.46,9.70665291,41100,20.345,0.888,1.305665612,1.436796069,1.413305163,66548272
"Pseudomonas aeruginosa","Croatia","Southern","HR",2015,0.280155642,18.0325,795.5,11782.89908,6.79,10.94434559,12970,43.845,0.83,0.24522607,0.513849258,0.200354069,4203604
"Pseudomonas aeruginosa","Hungary","Eastern","HU",2015,0.209090909,14.697,870.5,12651.56834,6.97,27.48836577,13220,29.5,0.835,0.148635432,0.497252017,0.399935961,9843028
"Pseudomonas aeruginosa","Ireland","Northern","IE",2015,0.051282051,21.2936,4565,61995.42278,7.34,13.24400157,50350,37.462,0.926,1.615371466,1.533082247,1.774898171,4701957
"Pseudomonas aeruginosa","Iceland","Northern","IS",2015,0,17.5867,4282,52564.42919,8.15,17.63640493,50160,6.3,0.927,1.939109683,1.492079139,1.66732955,330815
"Pseudomonas aeruginosa","Italy","Southern","IT",2015,0.199630314,22.3836,2709,30230.2263,8.99,23.13825786,32980,30.435,0.875,0.016264148,0.447952747,0.275050968,60730582
"Pseudomonas aeruginosa","Lithuania","Northern","LT",2015,0.243902439,13.636,920.2,14249.11497,6.48,31.83712065,15170,32.77,0.855,0.617654681,1.184934258,1.008047462,2904910
"Pseudomonas aeruginosa","Luxembourg","Western","LU",2015,0.035714286,21.8471,5567,101376.4966,5.48,10.61571091,72470,9.821,0.899,2.09668684,1.72407794,1.874648809,569604
"Pseudomonas aeruginosa","Latvia","Northern","LV",2015,0.153846154,11.1386,775.6,13698.93795,5.71,40.53730965,15010,32.02,0.842,0.468176097,1.08944416,0.794590116,1977527
"Pseudomonas aeruginosa","Malta","Southern","MT",2015,0.12,18.7583,2250,24002.52329,9.24,37.10762262,24680,5.586,0.877,0.900374472,0.850428402,1.135585546,445053
"Pseudomonas aeruginosa","Netherlands","Western","NL",2015,0.027888446,9.4898,4675,45175.23189,10.32,11.28642857,49810,9.827,0.927,1.884297013,1.832506895,1.944192171,16939923
"Pseudomonas aeruginosa","Norway","Northern","NO",2015,0.013043478,15.4323,7566,74355.51586,10.11,14.14276958,93110,18.909,0.948,2.242803812,1.864499331,2.011147022,5188607
"Pseudomonas aeruginosa","Poland","Eastern","PL",2015,0.296153846,22.8069,804,12572.4266,6.4,23.31281453,13350,39.722,0.858,0.669521451,0.798782945,0.802058518,37986412
"Pseudomonas aeruginosa","Portugal","Southern","PT",2015,0.169477234,17.3372,1725,19242.36647,8.97,27.72781551,20440,36.486,0.843,0.964724958,1.220341086,1.146594763,10358076
"Pseudomonas aeruginosa","Romania","Eastern","RO",2015,0.630434783,28.0473,442.2,8977.437382,4.94,21.28169239,9650,46.113,0.806,-0.017646439,-0.056130581,0.157543659,19815616
"Pseudomonas aeruginosa","Sweden","Northern","SE",2015,0.025906736,11.9241,5623,51545.48361,11,15.48625827,58250,13.447,0.932,2.241128206,1.815902472,2.037792206,9799186
"Pseudomonas aeruginosa","Slovenia","Southern","SI",2015,0.070921986,11.855,1775,20881.76677,8.5,12.49877736,22250,46.219,0.886,0.772998154,0.972418487,0.974570155,2063531
"Pseudomonas aeruginosa","United Kingdom","Northern","UK",2015,0.037924152,17.8977,4326,44974.83188,9.69,15.12357891,44290,17.374,0.916,1.876371026,1.743744612,1.813059926,65116219
"Pseudomonas aeruginosa","Austria","Western","AT",2016,0.067431851,11.4237,4719,45237.80509,10.42,19.30112839,46220,42.095,0.909,1.548537016,1.511904955,1.814966559,8736668
"Pseudomonas aeruginosa","Belgium","Western","BE",2016,0.06284153,22.531,4279,41998.33575,10.3,17.86475033,43440,2.081,0.915,1.638705134,1.326213479,1.390964746,11331422
"Pseudomonas aeruginosa","Bulgaria","Eastern","BG",2016,0.357142857,17.6417,612.5,7545.790332,8.23,47.95404673,7430,25.671,0.812,-0.168443292,0.295897067,-0.061471604,7127822
"Pseudomonas aeruginosa","Cyprus","Southern","CY",2016,0.046875,28.3696,1637,24532.51906,6.79,45.2442795,24700,33.119,0.869,0.826646328,0.960943103,0.721343994,1170187
"Pseudomonas aeruginosa","Czechia","Eastern","CZ",2016,0.19612069,17.1576263016998,1322,18463.38658,7.15,15.02381265,17590,26.43,0.885,0.536757231,1.036739469,1.035501719,10566332
"Pseudomonas aeruginosa","Germany","Western","DE",2016,0.075895994,12.8394,4734,42098.92045,11.13,12.88281828,44290,22.776,0.936,1.843417764,1.734568119,1.622016311,82348669
"Pseudomonas aeruginosa","Denmark","Northern","DK",2016,0.013043478,15.1637,5566,54663.99837,10.18,13.71238232,58040,12.358,0.928,2.23059082,1.876053929,1.912385345,5728010
"Pseudomonas aeruginosa","Estonia","Northern","EE",2016,0.035714286,10.3826,1185,18237.29584,6.5,22.72888422,18280,31.437,0.875,1.272345304,1.090856671,1.226358056,1315790
"Pseudomonas aeruginosa","Greece","Southern","EL",2016,0.316239316,30.9553,1499,18116.45962,8.28,34.60354507,18890,21.613,0.866,-0.092085712,0.226677805,0.107345834,10775971
"Pseudomonas aeruginosa","Spain","Southern","ES",2016,0.144721234,25.6276,2391,26505.34322,8.97,23.93914312,27530,20.16,0.888,0.515630543,1.115842104,0.978824794,46484062
"Pseudomonas aeruginosa","Finland","Northern","FI",2016,0.034090909,15.0338,4095,43784.28396,9.43,20.49999535,45490,14.725,0.922,2.239527702,1.828907728,2.015213728,5495303
"Pseudomonas aeruginosa","France","Western","FR",2016,0.106997972,23.8742,4257,37037.37419,11.48,9.551420808,39070,20.083,0.887,1.400143027,1.405252218,1.413081884,66724104
"Pseudomonas aeruginosa","Croatia","Southern","HR",2016,0.319230769,17.0664,840.9,12360.48382,6.83,10.97398251,12380,43.597,0.832,0.20333077,0.494286805,0.409176141,4174349
"Pseudomonas aeruginosa","Hungary","Eastern","HU",2016,0.190540541,13.3326,914.6,12992.37567,7.13,27.71828771,13050,29.221,0.838,0.097243495,0.464301646,0.423058361,9814023
"Pseudomonas aeruginosa","Ireland","Northern","IE",2016,0.086419753,20.3775,4721,63197.08237,7.38,12.77513355,52490,37.263,0.936,1.58335638,1.331620812,1.517243624,4755335
"Pseudomonas aeruginosa","Iceland","Northern","IS",2016,0,18.1668,5064,61466.80397,8.13,16.86918437,55150,6.265,0.932,1.949493647,1.385732055,1.51954484,335439
"Pseudomonas aeruginosa","Italy","Southern","IT",2016,0.201492537,21.8364,2736,30939.71425,8.88,22.92509377,31950,30.145,0.878,0.084406801,0.534770429,0.329159915,60627498
"Pseudomonas aeruginosa","Lithuania","Northern","LT",2016,0.108108108,13.5114,988.5,14999.47964,6.64,32.31704831,14870,32.634,0.86,0.713836074,1.070065498,1.029358149,2868231
"Pseudomonas aeruginosa","Luxembourg","Western","LU",2016,0.025,21.3645,5596,104278.391,5.47,10.49742699,68670,9.54,0.904,2.096853733,1.692345738,1.760356069,582014
"Pseudomonas aeruginosa","Latvia","Northern","LV",2016,0.1875,11.0567,874.2,14153.41492,6.21,43.44228208,14600,31.979,0.845,0.431138307,1.005264163,0.958982587,1959537
"Pseudomonas aeruginosa","Malta","Southern","MT",2016,0.05,18.3857,2328,25133.04565,9.17,35.02109647,23580,5.52,0.881,0.721244872,0.9557845,0.997758865,455356
"Pseudomonas aeruginosa","Netherlands","Western","NL",2016,0.025782689,9.2481,4753,46007.85292,10.3,11.30024791,46900,9.365,0.929,1.913111448,1.833539486,1.894409895,17030314
"Pseudomonas aeruginosa","Norway","Northern","NO",2016,0.026431718,14.8937,7497,70459.1825,10.52,14.27099854,81810,18.515,0.951,2.196582556,1.86937499,2.036334038,5234519
"Pseudomonas aeruginosa","Poland","Eastern","PL",2016,0.205955335,20.7318,813.5,12431.81589,6.54,23.08046073,12680,39.822,0.864,0.739105165,0.706566393,0.636217952,37970087
"Pseudomonas aeruginosa","Portugal","Southern","PT",2016,0.14796748,17.5384,1803,19978.40121,9.04,27.79162228,19930,35.914,0.846,0.92550689,1.209820509,1.097241998,10325452
"Pseudomonas aeruginosa","Romania","Eastern","RO",2016,0.488888889,24.4245,476.2,9567.129345,4.99,20.75504959,9650,46.1,0.808,-0.018714854,-0.169035584,0.360988885,19702267
"Pseudomonas aeruginosa","Sweden","Northern","SE",2016,0.052966102,11.6734,5707,51965.15715,10.98,15.33536315,54370,13.148,0.934,2.191839695,1.773643494,2.01903367,9923085
"Pseudomonas aeruginosa","Slovenia","Southern","SI",2016,0.153846154,10.6526,1834,21622.58068,8.48,12.00222373,21750,45.98,0.892,0.822988153,1.127258778,1.082672358,2065042
"Pseudomonas aeruginosa","United Kingdom","Northern","UK",2016,0.024870953,17.452,3945,41064.13343,9.7,15.49326032,42980,17.114,0.918,1.898976684,1.60161829,1.691506982,65611593
"Pseudomonas aeruginosa","Austria","Western","AT",2017,0.070441989,11.9188,4940,47549.07904,10.4,19.2032665,45150,41.906,0.912,1.526028633,1.461260676,1.81247282,8797566
"Pseudomonas aeruginosa","Belgium","Western","BE",2017,0.066059225,21.1439,4507,44288.50804,10.34,17.63822287,42750,2.039,0.917,1.497134089,1.181692719,1.3434273,11375158
"Pseudomonas aeruginosa","Bulgaria","Eastern","BG",2017,0.267605634,18.9446,663.7,8331.058025,8.1,46.55256867,7640,25.331,0.813,-0.161115259,0.260194153,-0.040922999,7075947
"Pseudomonas aeruginosa","Cyprus","Southern","CY",2017,0.094339623,28.8781,1732,26338.69434,6.68,44.63203549,24580,33.164,0.871,0.782737195,0.919977784,0.884949744,1179680
"Pseudomonas aeruginosa","Czechia","Eastern","CZ",2017,0.172749392,17.1003979493626,1476,20379.89604,7.23,14.80910182,17970,26.325,0.888,0.567682743,1.005324841,1.116695046,10594438
"Pseudomonas aeruginosa","Germany","Western","DE",2017,0.069656992,12.3406,5033,44349.58966,11.25,12.67291903,43680,22.739,0.938,1.841110229,1.71929121,1.608338714,82657002
"Pseudomonas aeruginosa","Denmark","Northern","DK",2017,0.004132231,14.3332,5800,57141.05984,10.11,13.73846531,56210,12.243,0.929,2.193403959,1.79694283,1.863845944,5764980
"Pseudomonas aeruginosa","Estonia","Northern","EE",2017,0.087719298,9.9409,1300,20388.20955,6.43,23.66462499,18750,31.283,0.879,1.242426515,1.109356642,1.281881213,1317384
"Pseudomonas aeruginosa","Greece","Southern","EL",2017,0.323529412,32.1485,1517,18930.21859,8.04,34.75020826,18360,21.276,0.871,-0.138348609,0.313373446,0.083919302,10754679
"Pseudomonas aeruginosa","Spain","Southern","ES",2017,0.108922364,25.0078,2506,28170.43457,8.87,23.56579006,27060,19.92,0.891,0.491772741,1.033853531,1.008470416,46593236
"Pseudomonas aeruginosa","Finland","Northern","FI",2017,0.034391534,13.5916,4206,46316.74546,9.21,20.22742331,44740,14.675,0.924,2.215836048,1.936856508,2.027072906,5508214
"Pseudomonas aeruginosa","France","Western","FR",2017,0.106495026,22.9691,4380,38812.16103,11.31,9.384219348,38340,19.82,0.89,1.25949657,1.352089524,1.438317537,66864379
"Pseudomonas aeruginosa","Croatia","Southern","HR",2017,0.214285714,16.8271,902.1,13412.33829,6.79,10.97325161,12640,43.333,0.835,0.186701789,0.571306348,0.334248334,4124531
"Pseudomonas aeruginosa","Hungary","Eastern","HU",2017,0.180952381,13.4288,981.4,14457.60876,6.88,26.89432502,13080,28.938,0.841,0.089291483,0.522134185,0.529676974,9787966
"Pseudomonas aeruginosa","Ireland","Northern","IE",2017,0.076388889,19.35,4977,69822.34718,7.18,12.28111684,53480,37.053,0.939,1.548582196,1.290976882,1.427983165,4807388
"Pseudomonas aeruginosa","Iceland","Northern","IS",2017,0,18.844,6086,71310.93925,8.33,16.48037881,60530,6.227,0.935,1.838142157,1.450543642,1.606575847,343400
"Pseudomonas aeruginosa","Italy","Southern","IT",2017,0.174791086,19.0155,2840,32406.72032,8.84,23.48580658,31360,29.856,0.881,0.188600972,0.502127409,0.324624747,60536709
"Pseudomonas aeruginosa","Lithuania","Northern","LT",2017,0.168539326,13.5566,1078,16882.63947,6.46,32.2738111,15260,32.484,0.866,0.553735316,0.965336978,0.99265039,2828403
"Pseudomonas aeruginosa","Luxembourg","Western","LU",2017,0.053571428,20.9298,5783,107627.151,5.48,10.6895417,66430,9.273,0.908,1.985519648,1.683146834,1.737712979,596336
"Pseudomonas aeruginosa","Latvia","Northern","LV",2017,0.224680555,12.0534,930.4,15586.58189,5.96,41.98757708,14720,31.925,0.849,0.53583014,0.903794527,0.931378543,1942248
"Pseudomonas aeruginosa","Malta","Southern","MT",2017,0.081081081,19.7945,2586,27239.0701,9.34,34.75378752,23570,5.454,0.883,0.739660442,1.004371881,1.143620372,467999
"Pseudomonas aeruginosa","Netherlands","Western","NL",2017,0.02130898,8.9412,4911,48675.22234,10.1,11.08693331,47140,8.923,0.932,1.867299438,1.85179317,1.830022931,17131296
"Pseudomonas aeruginosa","Norway","Northern","NO",2017,0.014634146,14.3658,7936,75496.75406,10.45,14.17728662,76210,18.129,0.953,2.236802578,1.983223081,2.020279169,5276968
"Pseudomonas aeruginosa","Poland","Eastern","PL",2017,0.227817746,23.7883,906.8,13861.30936,6.54,23.04979265,12740,39.895,0.868,0.724992394,0.643040895,0.472560197,37974826
"Pseudomonas aeruginosa","Portugal","Southern","PT",2017,0.16062603,16.3669,1908,21490.42986,8.97,27.53207982,20050,35.348,0.848,0.873952627,1.332027793,1.132149458,10300300
"Pseudomonas aeruginosa","Romania","Eastern","RO",2017,0.590909091,24.5039,555.1,10807.79539,5.16,20.48804611,10110,46.064,0.813,-0.03147899,-0.172128066,0.387540936,19587290
"Pseudomonas aeruginosa","Sweden","Northern","SE",2017,0.031390134,11.2584,5905,53791.50873,11.02,15.03260434,52970,12.854,0.935,2.138959408,1.837575555,1.936156511,10057698
"Pseudomonas aeruginosa","Slovenia","Southern","SI",2017,0.108695652,10.7356,1920,23500.75223,8.19,12.32816875,22110,45.727,0.899,0.813808024,1.170688272,1.023465395,2066388
"Pseudomonas aeruginosa","United Kingdom","Northern","UK",2017,0.024381625,17.0555,3859,40361.41738,9.63,15.95682204,41370,16.857,0.919,1.843364477,1.414132953,1.679469466,66058859
"Pseudomonas aeruginosa","Austria","Western","AT",2018,0.071913161,10.4153,4940,51525.04643,10.4,19.2032665,49400,41.703,0.914,1.59649229,1.453342438,1.874770164,8840521
"Pseudomonas aeruginosa","Belgium","Western","BE",2018,0.052863436,20.7657,4507,47491.32326,10.34,17.63822287,45940,1.999,0.919,1.510498047,1.171748161,1.367054224,11427054
"Pseudomonas aeruginosa","Bulgaria","Eastern","BG",2018,0.255555556,19.3704,663.7,9423.558612,8.1,46.55256867,8910,24.992,0.816,-0.151538402,0.271875739,-0.02981348,7025037
"Pseudomonas aeruginosa","Cyprus","Southern","CY",2018,0.163636364,28.8781,1732,28689.70672,6.68,44.63203549,26620,33.19,0.873,0.640067935,0.920902193,0.752880812,1189265
"Pseudomonas aeruginosa","Czechia","Eastern","CZ",2018,0.218923933,17.3704,1476,23046.94913,7.23,14.80910182,20230,26.208,0.891,0.503815472,0.922208071,1.048950672,10629928
"Pseudomonas aeruginosa","Germany","Western","DE",2018,0.060344827,11.8748,5033,47639.00344,11.25,12.67291903,47150,22.688,0.939,1.946861625,1.61963284,1.629486918,82905782
"Pseudomonas aeruginosa","Denmark","Northern","DK",2018,0.012269939,13.688,5800,61390.69301,10.11,13.73846531,60920,12.126,0.93,2.148100376,1.871631145,1.832332611,5793636
"Pseudomonas aeruginosa","Estonia","Northern","EE",2018,0.0625,10.2474,1300,23258.46758,6.43,23.66462499,21350,31.12,0.882,1.506536484,1.191937923,1.239835262,1321977
"Pseudomonas aeruginosa","Greece","Southern","EL",2018,0.286549708,32.387,1517,20324.30501,8.04,34.75020826,19620,20.942,0.872,-0.066019207,0.338260889,0.152649522,10732882
"Pseudomonas aeruginosa","Spain","Southern","ES",2018,0.108928571,24.3111,2506,30337.67913,8.87,23.56579006,29320,19.679,0.893,0.613605201,1.002135754,0.968262732,46797754
"Pseudomonas aeruginosa","Finland","Northern","FI",2018,0.017902813,13.1898,4206,50021.29106,9.21,20.22742331,48300,14.618,0.925,2.212743521,1.984208465,2.045141697,5515525
